id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres,profit,profit_rate
45,2018-12-19,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,2018,BV,177600000.0,2018,"[14, 10751, 35]",30.419,tt5028340,130.0,"Comedy,Family,Fantasy",211528518.0,162.71424461538462
46,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,2011,P/DW,405700000.0,2011,"[28, 12, 16, 10751, 14, 35]",9.078,tt0448694,90.0,"Action,Adventure,Animation",424987477.0,326.9134438461538
49,2014-04-11,Rio 2,130000000.0,131538435.0,492846291.0,2014,Fox,368600000.0,2014,"[12, 35, 10751, 16]",18.11,tt2357291,101.0,"Adventure,Animation,Comedy",362846291.0,279.11253153846155
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Par.,261399999.0,2014,[18],0.6,tt1959490,138.0,"Action,Adventure,Drama",222831065.0,171.40851153846154
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Par.,261399999.0,2014,[18],0.6,tt2109176,105.0,"Drama,Thriller",222831065.0,171.40851153846154
52,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,2011,Par.,296400000.0,2011,"[12, 16, 9648]",11.981,tt0983193,107.0,"Action,Adventure,Animation",243993951.0,187.68765461538462
53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,2013,Sony,183300000.0,2013,"[878, 28, 12]",14.415,tt1815862,100.0,"Action,Adventure,Drama",121499665.0,93.46128076923077
55,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,2013,Uni.,44700000.0,2013,"[14, 28, 35, 80]",21.377,tt0790736,96.0,"Action,Adventure,Comedy",-50923322.0,-39.171786153846156
60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,2014,Fox,249500000.0,2014,"[12, 35, 14, 10751]",20.064,tt2692250,98.0,"Adventure,Comedy,Family",226756621.0,178.54852047244094
62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,2014,LGF,418200000.0,2014,"[878, 12, 53]",33.837,tt1951265,123.0,"Action,Adventure,Sci-Fi",641575131.0,513.2601048
67,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0,2011,Uni.,416300000.0,2011,"[28, 53, 80]",2.097,tt1596343,130.0,"Action,Crime,Thriller",505163454.0,404.1307632
69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,2011,WB,358600000.0,2011,"[12, 28, 80, 9648]",18.301,tt1515091,129.0,"Action,Adventure,Crime",410663443.0,328.53075440000003
71,2017-03-31,The Boss Baby,125000000.0,175003033.0,510878762.0,2017,Fox,353000000.0,2017,"[16, 35, 10751]",7.445,tt3874544,97.0,"Adventure,Animation,Comedy",385878762.0,308.7030096
73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,2016,Fox,193200000.0,2016,"[12, 10751, 35, 14, 10402, 16]",16.285999999999998,tt1679335,92.0,"Adventure,Animation,Comedy",219150134.0,175.3201072
75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,2012,Fox,276900000.0,2012,"[878, 12, 9648]",24.98,tt1446714,124.0,"Adventure,Mystery,Sci-Fi",277448265.0,221.95861200000002
76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,2012,Uni.,162900000.0,2012,"[28, 53]",18.05,tt1194173,135.0,"Action,Adventure,Thriller",155355920.0,124.28473600000001
78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,2018,Uni.,236400000.0,2018,[28],26.229,tt5758778,102.0,"Action,Adventure,Thriller",179115534.0,143.2924272
81,2017-01-13,Monster Trucks,125000000.0,33370166.0,61642798.0,2017,Par.,31100000.0,2017,"[28, 35, 878]",8.827,tt3095734,104.0,"Action,Adventure,Comedy",-63357202.0,-50.6857616
86,2016-07-29,Jason Bourne,120000000.0,162192920.0,416168316.0,2016,Uni.,253100000.0,2016,"[28, 53]",14.568,tt4196776,123.0,"Action,Thriller",296168316.0,246.80692999999997
88,2012-11-21,Life of Pi,120000000.0,124987022.0,620912003.0,2012,Fox,484000000.0,2012,"[12, 18, 28]",15.0,tt0454876,127.0,"Adventure,Drama,Fantasy",500912003.0,417.42666916666667
92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,2013,TriS,193100000.0,2013,"[878, 28, 18, 53]",17.663,tt1535108,109.0,"Action,Drama,Sci-Fi",166192091.0,138.49340916666665
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,2013,Uni.,197100000.0,2013,"[28, 878, 12, 9648]",18.534,tt1483013,124.0,"Action,Adventure,Sci-Fi",167916633.0,139.93052749999998
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,2013,Uni.,197100000.0,2013,"[28, 878, 12, 9648]",18.534,tt1876409,116.0,Thriller,167916633.0,139.93052749999998
98,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0,2015,Fox,111900000.0,2015,"[28, 12, 878]",16.36,tt1502712,100.0,"Action,Adventure,Drama",47849187.0,39.8743225
8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,2013,Fox,282300000.0,2013,"[28, 878, 12, 14]",4.323,tt1430132,126.0,"Action,Adventure,Sci-Fi",301456852.0,262.1363930434783
14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,2017,Fox,211700000.0,2017,"[16, 10751, 12, 35]",19.479,tt3411444,108.0,"Adventure,Animation,Comedy",178847930.0,161.12426126126127
15,2018-05-18,Deadpool 2,110000000.0,324591735.0,786680557.0,2018,Fox,460500000.0,2018,"[28, 35, 12]",38.894,tt5463162,119.0,"Action,Adventure,Comedy",676680557.0,615.1641427272727
16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,2013,WB,449100000.0,2013,"[878, 53, 18]",27.836,tt1454468,91.0,"Drama,Sci-Fi,Thriller",583698673.0,530.6351572727273
19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,2015,WB (NL),318800000.0,2015,"[28, 18, 53]",27.414,tt2126355,114.0,"Action,Adventure,Drama",346258539.0,314.78049
20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,2011,Sony,421100000.0,2011,"[16, 10751, 12, 35, 14]",16.533,tt0472181,103.0,"Adventure,Animation,Comedy",453749323.0,412.4993845454545
29,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,2011,Sony,129000000.0,2011,"[28, 80, 35]",14.501,tt0990407,119.0,"Action,Comedy,Crime",119155503.0,108.32318454545455
31,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,2011,BV,213800000.0,2011,"[28, 878, 18]",14.811,tt0433035,127.0,"Action,Drama,Family",153880341.0,139.8912190909091
33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,2013,Sony,276500000.0,2013,"[14, 10751, 35, 16]",12.941,tt2017020,105.0,"Adventure,Animation,Comedy",238547523.0,216.86138454545457
36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,2013,LG/S,63800000.0,2013,"[878, 28, 12]",15.533,tt1731141,114.0,"Action,Adventure,Fantasy",17983283.0,16.348439090909093
46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,2015,Fox,401700000.0,2015,"[18, 12, 878]",22.856,tt3659388,144.0,"Adventure,Drama,Sci-Fi",547271443.0,506.7328175925926
47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,2016,Par.,79400000.0,2016,"[28, 18, 10752, 10749, 53]",19.611,tt3640424,124.0,"Action,Drama,Romance",13266661.0,12.515717924528303
52,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,2016,Fox,344500000.0,2016,"[12, 16, 10751, 35]",18.233,tt3416828,94.0,"Adventure,Animation,Comedy",297156682.0,283.0063638095238
54,2017-09-22,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,2017,Fox,310700000.0,2017,"[28, 12, 35]",24.337,tt4649466,141.0,"Action,Adventure,Comedy",304803696.0,293.0804769230769
58,2018-03-09,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,2018,BV,32200000.0,2018,"[12, 878, 10751, 14]",12.529000000000002,tt1620680,109.0,"Adventure,Family,Fantasy",30401882.0,29.516390291262134
62,2018-12-21,Bumblebee,102000000.0,127195589.0,465195589.0,2018,Par.,340800000.0,2018,"[28, 12, 878]",43.078,tt4701182,114.0,"Action,Adventure,Sci-Fi",363195589.0,356.0741068627451
63,2012-10-26,Cloud Atlas,102000000.0,27108272.0,130673154.0,2012,WB,103400000.0,2012,"[18, 878]",14.681,tt1371111,172.0,"Action,Drama,Mystery",28673154.0,28.110935294117645
69,2012-12-25,Django Unchained,100000000.0,162805434.0,449948323.0,2012,Wein.,262600000.0,2012,"[18, 37]",21.26,tt1853728,165.0,"Drama,Western",349948323.0,349.948323
76,2013-12-25,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,2013,Par.,275100000.0,2013,"[80, 18, 35]",29.518,tt0993846,180.0,"Biography,Crime,Drama",289870414.0,289.870414
77,2013-05-24,Epic,100000000.0,107518682.0,262794441.0,2013,Fox,160900000.0,2013,"[16, 12, 10751, 14]",13.995,tt0848537,102.0,"Adventure,Animation,Family",162794441.0,162.794441
81,2012-08-17,The Expendables 2,100000000.0,85028192.0,311979256.0,2012,LGF,229900000.0,2012,"[28, 12, 53]",17.215999999999998,tt1764651,103.0,"Action,Adventure,Thriller",211979256.0,211.979256
96,2014-08-15,The Expendables 3,100000000.0,39322544.0,209461378.0,2014,LGF,175300000.0,2014,"[28, 12, 53]",18.797,tt2333784,126.0,"Action,Adventure,Thriller",109461378.0,109.461378
99,2017-10-20,Geostorm,100000000.0,33700160.0,220796009.0,2017,WB,187900000.0,2017,"[28, 878, 53]",13.653,tt1981128,109.0,"Action,Sci-Fi,Thriller",120796009.0,120.796009
1,2015-12-11,In the Heart of the Sea,100000000.0,25020758.0,89693309.0,2015,WB,68900000.0,2015,"[53, 18, 12, 28, 36]",14.33,tt1390411,122.0,"Action,Adventure,Biography",-10306691.0,-10.306690999999999
2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,2014,WB,80000000.0,2014,[],0.6,tt2202408,98.0,Drama,3039258.0,3.039258
2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,2014,WB,80000000.0,2014,[],0.6,tt2209764,119.0,"Action,Drama,Sci-Fi",3039258.0,3.039258
4,2018-12-14,Mortal Engines,100000000.0,15951040.0,85287417.0,2018,Uni.,67700000.0,2018,"[12, 14]",40.095,tt1571234,128.0,"Action,Adventure,Fantasy",-14712583.0,-14.712583000000002
7,2015-11-06,The Peanuts Movie,99000000.0,130178411.0,250091610.0,2015,Fox,116100000.0,2015,"[12, 35, 16, 10751]",11.344,tt2452042,88.0,"Adventure,Animation,Comedy",151091610.0,152.61778787878788
9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt0955308,140.0,"Action,Adventure,Drama",-14252559.0,-14.396524242424242
9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt2363363,92.0,"Action,Drama",-14252559.0,-14.396524242424242
9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt4532826,116.0,"Action,Adventure,Thriller",-14252559.0,-14.396524242424242
9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt8558276,60.0,"Action,Adventure,History",-14252559.0,-14.396524242424242
12,2017-05-19,Alien: Covenant,97000000.0,74262031.0,238521247.0,2017,Fox,166600000.0,2017,"[27, 878, 53]",24.651,tt2316204,122.0,"Horror,Sci-Fi,Thriller",141521247.0,145.89819278350515
14,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,2012,Fox,715900000.0,2012,"[16, 35, 12, 10751]",17.537,tt1667889,88.0,"Adventure,Animation,Comedy",784765137.0,826.068565263158
18,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,2012,WB,18000000.0,2012,[35],10.265999999999998,tt1790886,85.0,Comedy,9907746.0,10.429206315789475
18,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,2012,WB,18000000.0,2012,[35],10.265999999999998,tt2411684,60.0,Documentary,9907746.0,10.429206315789475
24,2015-02-06,Seventh Son,95000000.0,17725785.0,108874967.0,2015,Uni.,97000000.0,2015,"[12, 14]",22.856,tt1121096,102.0,"Action,Adventure,Fantasy",13874967.0,14.605228421052633
29,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,2015,Fox,286100000.0,2015,"[80, 35, 28, 12]",26.103,tt2802144,129.0,"Action,Adventure,Comedy",310561724.0,330.38481276595746
31,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,2011,Fox,305000000.0,2011,"[53, 28, 18, 878]",22.995,tt1318514,105.0,"Action,Drama,Sci-Fi",377986200.0,406.43677419354833
34,2013-02-14,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,2013,Fox,237300000.0,2013,"[28, 53]",15.858,tt1606378,98.0,"Action,Thriller",212249198.0,230.70565
37,2013-12-25,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0,2013,Fox,129900000.0,2013,"[12, 35, 18, 14]",10.743,tt0359950,114.0,"Adventure,Comedy,Drama",96861183.0,106.44086043956045
38,2017-12-20,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,2017,Sony,557600000.0,2017,"[28, 12, 35, 14]",20.395,tt2283362,119.0,"Action,Adventure,Comedy",874496193.0,971.6624366666666
46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,2011,Fox,341000000.0,2011,"[16, 12, 35, 10751]",14.695,tt1436562,96.0,"Adventure,Animation,Comedy",397519809.0,441.6886766666667
46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,2011,Fox,341000000.0,2011,"[16, 12, 35, 10751]",14.695,tt2614250,90.0,Documentary,397519809.0,441.6886766666667
46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,2011,Fox,341000000.0,2011,"[16, 12, 35, 10751]",14.695,tt5734820,87.0,Drama,397519809.0,441.6886766666667
51,2011-12-20,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0,2011,MBox,94300000.0,2010,"[53, 80, 9648, 18]",17.823,tt1568346,158.0,"Crime,Drama,Mystery",149373970.0,165.97107777777777
56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,2015,Fox,148900000.0,2015,"[12, 16, 35, 10751]",14.973,tt2974918,92.0,"Adventure,Animation,Comedy",159517956.0,177.24217333333334
59,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,2015,Sony,166100000.0,2015,[878],2.172,tt1664775,100.0,"Action,Comedy",154041804.0,171.15756
59,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,2015,Sony,166100000.0,2015,[878],2.172,tt2120120,105.0,"Action,Comedy,Sci-Fi",154041804.0,171.15756
64,2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,2013,Fox,131300000.0,2013,"[12, 10751, 14]",15.762,tt1854564,106.0,"Adventure,Family,Fantasy",110859554.0,123.17728222222222
66,2016-06-10,Now You See Me 2,90000000.0,65075540.0,328325007.0,2016,LG/S,269800000.0,2016,"[28, 35, 53]",25.805,tt3110958,129.0,"Action,Adventure,Comedy",238325007.0,264.80556333333334
70,2018-03-16,Tomb Raider,90000000.0,58250803.0,273477501.0,2018,WB,216400000.0,2018,"[28, 12, 14]",24.968000000000004,tt1365519,119.0,"Action,Adventure,Fantasy",183477501.0,203.86389
95,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0,2014,LG/S,137900000.0,2014,"[28, 12, 878]",16.982,tt1840309,139.0,"Action,Adventure,Mystery",191014965.0,224.7234882352941
96,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0,2012,Sony,210100000.0,2012,"[16, 35, 10751, 14]",15.318,tt0837562,91.0,"Animation,Comedy,Family",293505812.0,345.30095529411767
99,2012-02-10,Safe House,85000000.0,126181630.0,208542162.0,2012,Uni.,81700000.0,2012,"[28, 53]",13.116,tt1599348,115.0,"Action,Adventure,Crime",123542162.0,145.34372
5,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0,2011,Uni.,74900000.0,2011,"[28, 35]",12.213,tt0471042,104.0,"Action,Comedy,Crime",65422946.0,76.96817176470589
7,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,2012,Rela.,118100000.0,2012,"[12, 35, 18, 10751, 14]",13.220999999999998,tt1667353,106.0,"Adventure,Comedy,Drama",88613482.0,104.25115529411764
14,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0,2011,Sony,101000000.0,2011,"[18, 16, 10751, 35]",12.981,tt1430607,97.0,"Adventure,Animation,Comedy",64717124.0,76.13779294117647
25,2017-12-20,The Greatest Showman,84000000.0,174340174.0,386665550.0,2017,Fox,260700000.0,2017,[18],22.009,tt1485796,105.0,"Biography,Drama,Musical",302665550.0,360.31613095238095
38,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0,2012,LGF,286400000.0,2012,"[878, 12, 14]",14.212,tt1392170,142.0,"Action,Adventure,Sci-Fi",597923379.0,747.40422375
39,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,2011,WB,332300000.0,2011,[35],32.266,tt1411697,102.0,"Comedy,Mystery",506464305.0,633.08038125
42,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,2015,Sony,305100000.0,2015,"[16, 35, 10751, 14]",16.553,tt2510894,89.0,"Animation,Comedy,Family",389500298.0,486.8753725
48,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0,2013,Sony,113300000.0,2013,[35],11.289,tt2191701,101.0,Comedy,167023808.0,208.77976
49,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,2011,Fox,209600000.0,2011,"[35, 14, 10751, 10402, 16]",12.672,tt1615918,87.0,"Adventure,Animation,Comedy",269088523.0,336.36065375
69,2018-09-28,Smallfoot,80000000.0,83240103.0,213691277.0,2018,WB,130900000.0,2018,"[16, 10751, 12, 14]",26.231,tt6182908,96.0,"Adventure,Animation,Comedy",133691277.0,167.11409625
71,2011-07-08,Zookeeper,80000000.0,80360866.0,170805525.0,2011,Sony,89500000.0,2011,"[35, 10749, 10751]",10.764,tt1222817,102.0,"Comedy,Family,Romance",90805525.0,113.50690625
96,2015-10-23,The Last Witch Hunter,80000000.0,27367660.0,130818912.0,2015,LG/S,119600000.0,2015,"[14, 28, 12, 878]",16.685,tt1618442,106.0,"Action,Adventure,Fantasy",50818912.0,63.52364
97,2014-02-21,Pompeii,80000000.0,23169033.0,108469033.0,2014,TriS,94600000.0,2014,"[28, 12, 36, 10749, 18]",25.215,tt1921064,105.0,"Action,Adventure,Drama",28469033.0,35.58629125
10,2012-02-10,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,2012,WB (NL),231400000.0,2012,"[12, 28, 878]",14.454,tt1397514,94.0,"Action,Adventure,Comedy",239146162.0,302.71666075949366
11,2011-11-11,Jack and Jill,79000000.0,74158157.0,150519217.0,2011,Sony,75500000.0,2011,[35],11.277,tt0810913,91.0,Comedy,71519217.0,90.53065443037974
13,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000.0,119793567.0,274392649.0,2013,Sony,154500000.0,2013,"[16, 10751, 35]",18.335,tt1985966,95.0,"Adventure,Animation,Comedy",196392649.0,251.78544743589742
19,2016-02-12,The Little Prince,77500000.0,1311213.0,102028919.0,2016,EOne,96200000.0,2016,"[12, 16, 14, 10751]",8.512,tt10075374,93.0,Action,24528919.0,31.650218064516128
19,2016-02-12,The Little Prince,77500000.0,1311213.0,102028919.0,2016,EOne,96200000.0,2016,"[12, 16, 14, 10751]",8.512,tt1754656,108.0,"Adventure,Animation,Drama",24528919.0,31.650218064516128
21,2018-07-20,The Equalizer 2,77000000.0,102084362.0,190453132.0,2018,Sony,88300000.0,2018,"[53, 28, 80]",22.961,tt3766354,121.0,"Action,Crime,Thriller",113453132.0,147.34172987012988
22,2013-07-03,Despicable Me 2,76000000.0,368065385.0,975216835.0,2013,Uni.,602700000.0,2013,"[16, 35, 10751]",19.014,tt1690953,98.0,"Adventure,Animation,Comedy",899216835.0,1183.1800460526315
26,2016-07-08,The Secret Life of Pets,75000000.0,368384330.0,886750534.0,2016,Uni.,507100000.0,2016,"[12, 35, 16, 10751]",9.909,tt2709768,87.0,"Adventure,Animation,Comedy",811750534.0,1082.3340453333333
29,2016-12-21,Sing,75000000.0,270329045.0,634454789.0,2016,Uni.,363800000.0,2016,"[16, 35, 18, 10751]",17.572,tt3470600,108.0,"Animation,Comedy,Family",559454789.0,745.9397186666667
30,2017-06-30,Despicable Me 3,75000000.0,264624300.0,1034727750.0,2017,Uni.,770200000.0,2017,"[28, 16, 35, 10751, 12]",16.407,tt3469046,89.0,"Adventure,Animation,Comedy",959727750.0,1279.637
41,2013-05-31,Now You See Me,75000000.0,117723989.0,342769200.0,2013,LG/S,234000000.0,2013,"[53, 80]",16.646,tt1670345,115.0,"Crime,Mystery,Thriller",267769200.0,357.0256
41,2013-05-31,Now You See Me,75000000.0,117723989.0,342769200.0,2013,LG/S,234000000.0,2013,"[53, 80]",16.646,tt2221640,98.0,"Drama,Horror,Thriller",267769200.0,357.0256
45,2011-11-11,Immortals,75000000.0,83504017.0,211562435.0,2011,Rela.,143400000.0,2011,"[14, 28, 18]",14.774,tt1253864,110.0,"Action,Drama,Fantasy",136562435.0,182.08324666666667
62,2011-03-25,Sucker Punch,75000000.0,36392502.0,89758389.0,2011,WB,53400000.0,2011,"[28, 14, 53]",14.416,tt0978764,110.0,"Action,Adventure,Fantasy",14758389.0,19.677852
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2016,Sony,185700000.0,2016,"[9648, 53, 18]",17.41,tt10090222,16.0,Documentary,144519367.0,192.69248933333333
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2016,Sony,185700000.0,2016,"[9648, 53, 18]",17.41,tt1686470,100.0,Thriller,144519367.0,192.69248933333333
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2016,Sony,185700000.0,2016,"[9648, 53, 18]",17.41,tt3062096,121.0,"Action,Adventure,Crime",144519367.0,192.69248933333333
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2016,Sony,185700000.0,2016,"[9648, 53, 18]",17.41,tt3219106,113.0,Drama,144519367.0,192.69248933333333
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2016,Sony,185700000.0,2016,"[9648, 53, 18]",17.41,tt9149142,58.0,Horror,144519367.0,192.69248933333333
73,2015-07-10,Minions,74000000.0,336045770.0,1160336173.0,2015,Uni.,823400000.0,2015,"[10751, 16, 12, 35]",9.338,tt2293640,91.0,"Adventure,Animation,Comedy",1086336173.0,1468.0218554054054
74,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74000000.0,162994032.0,311013181.0,2015,Par.,162200000.0,2015,"[12, 35, 10751, 14, 16]",13.815,tt2279373,92.0,"Adventure,Animation,Comedy",237013181.0,320.2880824324324
